Created date (UTC),Amount,Currency,Captured,Decline Reason,Description,Fee,Status,Seller Message,Taxes On Fee,Customer Email,walletId (metadata),rechargeType (metadata),entityType (metadata),amount (metadata),companyId (metadata),entityId (metadata),currency (metadata),booking_id (metadata),user_id (metadata),listing id (metadata),booking id (metadata),trip end (metadata),trip start (metadata),source (metadata),listing url (metadata),type (metadata),booking url (metadata),Sequential ID (metadata),Donation Post ID (metadata),Email (metadata)
14/06/2025 15:59,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user005@example.com,,,,,,,,,,,,,,,,,,,,
13/06/2025 19:17,100,usd,,,Subscription update,,canceled,,,user008@example.com,,,,,,,,,,,,,,,,,,,,
13/06/2025 17:46,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user009@example.com,,,,,,,,,,,,,,,,,,,,
13/06/2025 17:14,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user010@example.com,,,,,,,,,,,,,,,,,,,,
13/06/2025 16:21,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user011@example.com,,,,,,,,,,,,,,,,,,,,
13/06/2025 14:50,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user013@example.com,,,,,,,,,,,,,,,,,,,,
13/06/2025 13:38,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user099@example.com,,,,,,,,,,,,,,,,,,,,
12/06/2025 22:59,100,usd,,,Subscription update,,canceled,,,user081@example.com,,,,,,,,,,,,,,,,,,,,
12/06/2025 18:43,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user017@example.com,,,,,,,,,,,,,,,,,,,,
12/06/2025 16:57,50,usd,TRUE,,Subscription creation,4.2,Paid,Payment complete.,0,user111@example.com,,,,,,,,,,,,,,,,,,,,
12/06/2025 12:16,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user019@example.com,,,,,,,,,,,,,,,,,,,,
12/06/2025 5:27,50,usd,FALSE,previously_declined_do_not_retry,Subscription update,0,Failed,"You previously attempted to charge this card. When the customer's bank declined that payment, it directed Stripe to block future attempts.",0,user049@example.com,,,,,,,,,,,,,,,,,,,,
12/06/2025 0:30,100,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user081@example.com,,,,,,,,,,,,,,,,,,,,
11/06/2025 21:22,100,usd,TRUE,,Subscription update,6.1,Paid,Payment complete.,0,user020@example.com,,,,,,,,,,,,,,,,,,,,
11/06/2025 19:12,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user021@example.com,,,,,,,,,,,,,,,,,,,,
10/06/2025 17:04,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user022@example.com,,,,,,,,,,,,,,,,,,,,
09/06/2025 23:36,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user114@example.com,,,,,,,,,,,,,,,,,,,,
09/06/2025 20:29,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user024@example.com,,,,,,,,,,,,,,,,,,,,
09/06/2025 19:44,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user100@example.com,,,,,,,,,,,,,,,,,,,,
09/06/2025 18:42,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user025@example.com,,,,,,,,,,,,,,,,,,,,
09/06/2025 17:02,100,usd,TRUE,,Subscription update,6.68,Paid,Payment complete.,0,user027@example.com,,,,,,,,,,,,,,,,,,,,
09/06/2025 14:09,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user016@example.com,,,,,,,,,,,,,,,,,,,,
09/06/2025 9:13,100,usd,FALSE,try_again_later,Subscription update,0,Failed,The bank returned the decline code `try_again_later`.,0,user101@example.com,,,,,,,,,,,,,,,,,,,,
09/06/2025 6:33,50,usd,FALSE,generic_decline,Subscription update,0,Failed,The bank did not return any further details with this decline.,0,user117@example.com,,,,,,,,,,,,,,,,,,,,
09/06/2025 2:03,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user074@example.com,,,,,,,,,,,,,,,,,,,,
08/06/2025 22:27,50,usd,FALSE,previously_declined_do_not_retry,Subscription update,0,Failed,"You previously attempted to charge this card. When the customer's bank declined that payment, it directed Stripe to block future attempts.",0,user049@example.com,,,,,,,,,,,,,,,,,,,,
08/06/2025 19:40,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user028@example.com,,,,,,,,,,,,,,,,,,,,
08/06/2025 7:29,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user113@example.com,,,,,,,,,,,,,,,,,,,,
07/06/2025 18:18,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user014@example.com,,,,,,,,,,,,,,,,,,,,
07/06/2025 14:10,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user007@example.com,,,,,,,,,,,,,,,,,,,,
07/06/2025 6:30,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user105@example.com,,,,,,,,,,,,,,,,,,,,
06/06/2025 21:42,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user031@example.com,,,,,,,,,,,,,,,,,,,,
06/06/2025 18:32,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user032@example.com,,,,,,,,,,,,,,,,,,,,
06/06/2025 16:17,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user033@example.com,,,,,,,,,,,,,,,,,,,,
06/06/2025 15:36,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user114@example.com,,,,,,,,,,,,,,,,,,,,
06/06/2025 1:13,100,usd,FALSE,try_again_later,Subscription update,0,Failed,The bank returned the decline code `try_again_later`.,0,user101@example.com,,,,,,,,,,,,,,,,,,,,
06/06/2025 0:54,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user034@example.com,,,,,,,,,,,,,,,,,,,,
06/06/2025 0:03,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user074@example.com,,,,,,,,,,,,,,,,,,,,
05/06/2025 21:18,50,usd,TRUE,,Subscription update,4.2,Paid,Payment complete.,0,user037@example.com,,,,,,,,,,,,,,,,,,,,
05/06/2025 20:33,50,usd,FALSE,generic_decline,Subscription update,0,Failed,The bank did not return any further details with this decline.,0,user117@example.com,,,,,,,,,,,,,,,,,,,,
05/06/2025 20:18,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user038@example.com,,,,,,,,,,,,,,,,,,,,
05/06/2025 18:18,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user039@example.com,,,,,,,,,,,,,,,,,,,,
05/06/2025 16:23,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user040@example.com,,,,,,,,,,,,,,,,,,,,
05/06/2025 15:29,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user113@example.com,,,,,,,,,,,,,,,,,,,,
04/06/2025 17:29,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user121@example.com,,,,,,,,,,,,,,,,,,,,
04/06/2025 15:40,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user056@example.com,,,,,,,,,,,,,,,,,,,,
04/06/2025 14:00,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user046@example.com,,,,,,,,,,,,,,,,,,,,
04/06/2025 0:36,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user114@example.com,,,,,,,,,,,,,,,,,,,,
03/06/2025 20:04,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user052@example.com,,,,,,,,,,,,,,,,,,,,
02/06/2025 23:47,50,usd,FALSE,insufficient_funds,Subscription creation,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user113@example.com,,,,,,,,,,,,,,,,,,,,
01/06/2025 22:27,50,usd,FALSE,invalid_account,Subscription update,0,Failed,The bank returned the decline code `invalid_account`.,0,user049@example.com,,,,,,,,,,,,,,,,,,,,
01/06/2025 17:59,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user054@example.com,,,,,,,,,,,,,,,,,,,,
01/06/2025 11:03,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user074@example.com,,,,,,,,,,,,,,,,,,,,
31/05/2025 17:55,50,usd,FALSE,transaction_not_allowed,Subscription update,0,Failed,The bank returned the decline code `transaction_not_allowed`.,0,user056@example.com,,,,,,,,,,,,,,,,,,,,
31/05/2025 17:52,50,usd,TRUE,,Subscription update,4.2,Paid,Payment complete.,0,user057@example.com,,,,,,,,,,,,,,,,,,,,
31/05/2025 16:15,100,usd,TRUE,,Subscription update,7.06,Paid,Payment complete.,0,user036@example.com,,,,,,,,,,,,,,,,,,,,
30/05/2025 23:36,50,usd,TRUE,,Subscription update,1.2,Paid,Payment complete.,0,user062@example.com,,,,,,,,,,,,,,,,,,,,
30/05/2025 19:20,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user110@example.com,,,,,,,,,,,,,,,,,,,,
30/05/2025 19:12,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user059@example.com,,,,,,,,,,,,,,,,,,,,
30/05/2025 17:30,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user105@example.com,,,,,,,,,,,,,,,,,,,,
30/05/2025 15:41,50,usd,FALSE,insufficient_funds,Subscription creation,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user113@example.com,,,,,,,,,,,,,,,,,,,,
29/05/2025 18:50,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user084@example.com,,,,,,,,,,,,,,,,,,,,
29/05/2025 16:31,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user119@example.com,,,,,,,,,,,,,,,,,,,,
29/05/2025 11:46,50,usd,TRUE,,Subscription update,1.2,Paid,Payment complete.,0,user062@example.com,,,,,,,,,,,,,,,,,,,,
29/05/2025 9:06,100,usd,TRUE,partner_insufficient_funds,Subscription creation,0,Failed,The customer has insufficient funds with the payment provider.,0,user122@example.com,,,,,,,,,,,,,,,,,,,,
28/05/2025 18:12,100,usd,TRUE,,Subscription creation,6.71,Paid,Payment complete.,0,user103@example.com,,,,,,,,,,,,,,,,,,,,
28/05/2025 13:41,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user115@example.com,,,,,,,,,,,,,,,,,,,,
27/05/2025 21:53,50,usd,TRUE,,Subscription update,4.2,Paid,Payment complete.,0,user065@example.com,,,,,,,,,,,,,,,,,,,,
27/05/2025 21:12,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user066@example.com,,,,,,,,,,,,,,,,,,,,
27/05/2025 20:30,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user116@example.com,,,,,,,,,,,,,,,,,,,,
27/05/2025 19:19,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user090@example.com,,,,,,,,,,,,,,,,,,,,
27/05/2025 0:31,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user119@example.com,,,,,,,,,,,,,,,,,,,,
27/05/2025 0:17,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user108@example.com,,,,,,,,,,,,,,,,,,,,
26/05/2025 20:00,100,usd,TRUE,,Subscription creation,5.81,Paid,Payment complete.,0,user069@example.com,,,,,,,,,,,,,,,,,,,,
26/05/2025 12:57,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user004@example.com,,,,,,,,,,,,,,,,,,,,
26/05/2025 0:24,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user072@example.com,,,,,,,,,,,,,,,,,,,,
25/05/2025 19:29,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user121@example.com,,,,,,,,,,,,,,,,,,,,
25/05/2025 17:54,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user068@example.com,,,,,,,,,,,,,,,,,,,,
25/05/2025 13:27,50,usd,FALSE,previously_declined_do_not_retry,Subscription update,0,Failed,"You previously attempted to charge this card. When the customer's bank declined that payment, it directed Stripe to block future attempts.",0,user049@example.com,,,,,,,,,,,,,,,,,,,,
25/05/2025 5:03,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user074@example.com,,,,,,,,,,,,,,,,,,,,
24/05/2025 23:18,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user123@example.com,,,,,,,,,,,,,,,,,,,,
24/05/2025 21:32,50,usd,FALSE,try_again_later,Subscription update,0,Failed,The bank returned the decline code `try_again_later`.,0,user113@example.com,,,,,,,,,,,,,,,,,,,,
24/05/2025 15:09,50,usd,,,Subscription update,,requires_payment_method,,,user076@example.com,,,,,,,,,,,,,,,,,,,,
23/05/2025 17:03,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user006@example.com,,,,,,,,,,,,,,,,,,,,
23/05/2025 0:13,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user078@example.com,,,,,,,,,,,,,,,,,,,,
22/05/2025 20:26,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user064@example.com,,,,,,,,,,,,,,,,,,,,
22/05/2025 15:40,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user079@example.com,,,,,,,,,,,,,,,,,,,,
22/05/2025 14:40,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user014@example.com,,,,,,,,,,,,,,,,,,,,
22/05/2025 14:32,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user113@example.com,,,,,,,,,,,,,,,,,,,,
22/05/2025 11:28,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user121@example.com,,,,,,,,,,,,,,,,,,,,
22/05/2025 5:27,50,usd,FALSE,previously_declined_do_not_retry,Subscription update,0,Failed,"You previously attempted to charge this card. When the customer's bank declined that payment, it directed Stripe to block future attempts.",0,user049@example.com,,,,,,,,,,,,,,,,,,,,
21/05/2025 23:36,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user092@example.com,,,,,,,,,,,,,,,,,,,,
21/05/2025 23:35,50,usd,FALSE,card_velocity_exceeded,Subscription update,0,Failed,The bank returned the decline code `card_velocity_exceeded`.,0,user092@example.com,,,,,,,,,,,,,,,,,,,,
21/05/2025 18:31,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user119@example.com,,,,,,,,,,,,,,,,,,,,
21/05/2025 17:51,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user006@example.com,,,,,,,,,,,,,,,,,,,,
21/05/2025 17:12,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user001@example.com,,,,,,,,,,,,,,,,,,,,
21/05/2025 17:09,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user001@example.com,,,,,,,,,,,,,,,,,,,,
20/05/2025 18:46,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user124@example.com,,,,,,,,,,,,,,,,,,,,
20/05/2025 18:42,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user125@example.com,,,,,,,,,,,,,,,,,,,,
19/05/2025 22:57,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user050@example.com,,,,,,,,,,,,,,,,,,,,
19/05/2025 15:48,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user085@example.com,,,,,,,,,,,,,,,,,,,,
19/05/2025 2:03,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user074@example.com,,,,,,,,,,,,,,,,,,,,
18/05/2025 23:12,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user086@example.com,,,,,,,,,,,,,,,,,,,,
18/05/2025 13:53,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user126@example.com,,,,,,,,,,,,,,,,,,,,
18/05/2025 12:51,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user006@example.com,,,,,,,,,,,,,,,,,,,,
17/05/2025 22:32,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user113@example.com,,,,,,,,,,,,,,,,,,,,
17/05/2025 20:20,100,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user127@example.com,,,,,,,,,,,,,,,,,,,,
17/05/2025 19:21,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user089@example.com,,,,,,,,,,,,,,,,,,,,
17/05/2025 12:45,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user080@example.com,,,,,,,,,,,,,,,,,,,,
17/05/2025 11:28,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user121@example.com,,,,,,,,,,,,,,,,,,,,
16/05/2025 20:59,50,usd,,,Subscription update,,requires_payment_method,,,user128@example.com,,,,,,,,,,,,,,,,,,,,
16/05/2025 19:04,100,usd,TRUE,,,10.93,Paid,Payment complete.,0,user129@example.com,,,,,,,,,,,,,,,,,,,,
16/05/2025 16:40,50,usd,,,Subscription update,,requires_payment_method,,,user014@example.com,,,,,,,,,,,,,,,,,,,,
15/05/2025 22:39,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user120@example.com,,,,,,,,,,,,,,,,,,,,
15/05/2025 20:01,100,usd,TRUE,,Subscription update,6.1,Paid,Payment complete.,0,user095@example.com,,,,,,,,,,,,,,,,,,,,
15/05/2025 18:42,50,usd,FALSE,generic_decline,Subscription update,0,Failed,The bank did not return any further details with this decline.,0,user058@example.com,,,,,,,,,,,,,,,,,,,,
15/05/2025 14:16,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user096@example.com,,,,,,,,,,,,,,,,,,,,
15/05/2025 12:20,100,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user127@example.com,,,,,,,,,,,,,,,,,,,,
14/05/2025 21:18,50,usd,,,Subscription update,,requires_payment_method,,,user130@example.com,,,,,,,,,,,,,,,,,,,,
14/05/2025 19:15,50,usd,TRUE,,Subscription update,4.2,Refunded,Payment complete.,0,user003@example.com,,,,,,,,,,,,,,,,,,,,
14/05/2025 18:57,50,usd,FALSE,invalid_account,Subscription update,0,Failed,The bank returned the decline code `invalid_account`.,0,user004@example.com,,,,,,,,,,,,,,,,,,,,
14/05/2025 17:38,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user098@example.com,,,,,,,,,,,,,,,,,,,,
14/05/2025 17:28,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user121@example.com,,,,,,,,,,,,,,,,,,,,
14/05/2025 15:58,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user005@example.com,,,,,,,,,,,,,,,,,,,,
13/05/2025 18:16,100,usd,TRUE,,Subscription creation,7.84,Paid,Payment complete.,0,user008@example.com,,,,,,,,,,,,,,,,,,,,
13/05/2025 17:14,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user010@example.com,,,,,,,,,,,,,,,,,,,,
13/05/2025 16:44,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user009@example.com,,,,,,,,,,,,,,,,,,,,
13/05/2025 16:20,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user011@example.com,,,,,,,,,,,,,,,,,,,,
13/05/2025 13:49,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user013@example.com,,,,,,,,,,,,,,,,,,,,
12/05/2025 19:58,100,usd,,,Subscription update,,canceled,,,user081@example.com,,,,,,,,,,,,,,,,,,,,
12/05/2025 18:43,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user017@example.com,,,,,,,,,,,,,,,,,,,,
12/05/2025 7:57,50,usd,FALSE,transaction_not_allowed,Subscription update,0,Failed,The bank returned the decline code `transaction_not_allowed`.,0,user050@example.com,,,,,,,,,,,,,,,,,,,,
12/05/2025 0:31,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user081@example.com,,,,,,,,,,,,,,,,,,,,
11/05/2025 21:22,100,usd,TRUE,,Subscription update,6.1,Paid,Payment complete.,0,user020@example.com,,,,,,,,,,,,,,,,,,,,
11/05/2025 19:11,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user021@example.com,,,,,,,,,,,,,,,,,,,,
11/05/2025 17:04,50,usd,FALSE,previously_declined_do_not_retry,Subscription update,0,Failed,"You previously attempted to charge this card. When the customer's bank declined that payment, it directed Stripe to block future attempts.",0,user049@example.com,,,,,,,,,,,,,,,,,,,,
11/05/2025 6:20,100,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user127@example.com,,,,,,,,,,,,,,,,,,,,
11/05/2025 5:42,50,usd,FALSE,generic_decline,Subscription update,0,Failed,The bank did not return any further details with this decline.,0,user058@example.com,,,,,,,,,,,,,,,,,,,,
11/05/2025 5:32,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user113@example.com,,,,,,,,,,,,,,,,,,,,
10/05/2025 17:04,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user022@example.com,,,,,,,,,,,,,,,,,,,,
10/05/2025 1:51,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user006@example.com,,,,,,,,,,,,,,,,,,,,
09/05/2025 19:28,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user024@example.com,,,,,,,,,,,,,,,,,,,,
09/05/2025 18:42,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user100@example.com,,,,,,,,,,,,,,,,,,,,
09/05/2025 17:41,100,usd,TRUE,,Subscription creation,7.84,Paid,Payment complete.,0,user025@example.com,,,,,,,,,,,,,,,,,,,,
09/05/2025 17:02,100,usd,TRUE,,Subscription update,6.68,Paid,Payment complete.,0,user027@example.com,,,,,,,,,,,,,,,,,,,,
09/05/2025 11:57,50,usd,FALSE,transaction_not_allowed,Subscription update,0,Failed,The bank returned the decline code `transaction_not_allowed`.,0,user050@example.com,,,,,,,,,,,,,,,,,,,,
08/05/2025 19:39,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user028@example.com,,,,,,,,,,,,,,,,,,,,
07/05/2025 23:17,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user056@example.com,,,,,,,,,,,,,,,,,,,,
07/05/2025 21:05,50,usd,,,,,canceled,,,user056@example.com,,,,,,,,,,,,,,,,,,,,
07/05/2025 14:35,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user030@example.com,,,,,,,,,,,,,,,,,,,,
07/05/2025 13:10,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user007@example.com,,,,,,,,,,,,,,,,,,,,
07/05/2025 0:48,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user131@example.com,,,,,,,,,,,,,,,,,,,,
06/05/2025 21:43,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user031@example.com,,,,,,,,,,,,,,,,,,,,
06/05/2025 18:32,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user032@example.com,,,,,,,,,,,,,,,,,,,,
06/05/2025 16:16,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user033@example.com,,,,,,,,,,,,,,,,,,,,
06/05/2025 1:11,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user101@example.com,,,,,,,,,,,,,,,,,,,,
06/05/2025 0:55,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user034@example.com,,,,,,,,,,,,,,,,,,,,
05/05/2025 21:19,50,usd,TRUE,,Subscription update,4.2,Paid,Payment complete.,0,user037@example.com,,,,,,,,,,,,,,,,,,,,
05/05/2025 20:18,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user038@example.com,,,,,,,,,,,,,,,,,,,,
05/05/2025 19:32,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user117@example.com,,,,,,,,,,,,,,,,,,,,
05/05/2025 16:23,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user040@example.com,,,,,,,,,,,,,,,,,,,,
05/05/2025 14:28,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user113@example.com,,,,,,,,,,,,,,,,,,,,
05/05/2025 11:25,50,usd,TRUE,,Subscription update,4.65,Refunded,Payment complete.,0,user039@example.com,,,,,,,,,,,,,,,,,,,,
04/05/2025 14:01,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user046@example.com,,,,,,,,,,,,,,,,,,,,
04/05/2025 5:42,50,usd,FALSE,generic_decline,Subscription update,0,Failed,The bank did not return any further details with this decline.,0,user058@example.com,,,,,,,,,,,,,,,,,,,,
04/05/2025 2:04,50,usd,FALSE,previously_declined_do_not_retry,Subscription update,0,Failed,"You previously attempted to charge this card. When the customer's bank declined that payment, it directed Stripe to block future attempts.",0,user049@example.com,,,,,,,,,,,,,,,,,,,,
04/05/2025 0:36,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user114@example.com,,,,,,,,,,,,,,,,,,,,
03/05/2025 21:32,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user113@example.com,,,,,,,,,,,,,,,,,,,,
03/05/2025 20:20,100,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user127@example.com,,,,,,,,,,,,,,,,,,,,
03/05/2025 9:51,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user006@example.com,,,,,,,,,,,,,,,,,,,,
01/05/2025 19:57,50,usd,FALSE,transaction_not_allowed,Subscription update,0,Failed,The bank returned the decline code `transaction_not_allowed`.,0,user050@example.com,,,,,,,,,,,,,,,,,,,,
01/05/2025 16:58,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user054@example.com,,,,,,,,,,,,,,,,,,,,
01/05/2025 9:04,50,usd,FALSE,invalid_account,Subscription update,0,Failed,The bank returned the decline code `invalid_account`.,0,user049@example.com,,,,,,,,,,,,,,,,,,,,
30/04/2025 19:19,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user110@example.com,,,,,,,,,,,,,,,,,,,,
30/04/2025 19:13,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user059@example.com,,,,,,,,,,,,,,,,,,,,
30/04/2025 17:52,50,usd,TRUE,,Subscription update,4.2,Paid,Payment complete.,0,user057@example.com,,,,,,,,,,,,,,,,,,,,
